,userId,movieId,rating,timestamp,movieId2
84,1,965,4.0,964983599,0
85,1,970,5.0,964983705,0
86,1,975,5.0,964982290,0
87,1,978,5.0,964983414,0
88,1,982,5.0,964982703,0
89,1,991,5.0,964981909,0
90,1,997,5.0,964984086,0
91,1,1037,4.0,964983393,0
92,1,1061,3.0,964982653,0
93,1,1077,3.0,964983017,0
94,1,1085,3.0,964982310,0
95,1,1111,3.0,964984112,0
96,1,1127,4.0,964980875,0
97,1,1147,4.0,964980985,0
98,1,1155,5.0,964981107,0
99,1,1172,4.0,964982620,0
100,1,1182,5.0,964982290,0
101,1,1184,3.0,964981125,0
102,1,1191,5.0,964982346,0
103,1,1219,5.0,964982951,0
104,1,1221,4.0,964983056,0
105,1,1225,5.0,964983504,0
106,1,1236,3.0,964983536,0
107,1,1262,3.0,964982620,0
108,1,1299,5.0,964981125,0
109,1,1320,4.0,964981230,0
110,1,1327,4.0,964981404,0
111,1,1333,5.0,964983034,0
112,1,1334,4.0,964983056,0
113,1,1402,4.0,964981780,0
114,1,1408,5.0,964981497,0
115,1,1432,5.0,964982176,0
116,1,1445,4.0,964981710,0
117,1,1476,4.0,964982211,0
118,1,1481,5.0,964981710,0
119,1,1488,4.0,964984176,0
120,1,1494,5.0,964980523,0
121,1,1504,4.0,964981888,0
122,1,1506,5.0,964982903,0
123,1,1517,4.0,964982563,0
124,1,1518,5.0,964982791,0
125,1,1523,4.0,964981747,0
126,1,1527,5.0,964982400,0
127,1,1544,5.0,964982838,0
128,1,1554,5.0,964982838,0
129,1,1557,3.0,964981710,0
130,1,1558,5.0,964982653,0
131,1,1560,4.0,964982838,0
132,1,1563,4.0,964982588,0
133,1,1568,4.0,964981725,0
134,1,1577,5.0,964982529,0
135,1,1578,5.0,964982876,0
136,1,1596,5.0,964982791,0
137,1,1598,5.0,964982791,0
138,1,1600,5.0,964982838,0
139,1,1602,4.0,964981725,0
140,1,1618,5.0,964981710,0
141,1,1629,4.0,964981680,0
142,1,1645,4.0,964981710,0
143,1,1675,2.0,964981775,0
144,1,1688,4.0,964982989,0
145,1,1692,4.0,964982310,0
146,1,1705,5.0,964983664,0
147,1,1735,5.0,964983263,0
148,1,1744,2.0,964983546,0
149,1,1756,5.0,964983861,0
150,1,1769,4.0,964982462,0
151,1,1789,5.0,964983123,0
152,1,1791,2.0,964983094,0
153,1,1797,5.0,964981093,0
154,1,1807,4.0,964982310,0
155,1,1815,3.0,964982513,0
156,1,1827,5.0,964982242,0
157,1,1843,4.0,964982620,0
158,1,1851,5.0,964983414,0
159,1,1859,5.0,964982588,0
160,1,1867,4.0,964984169,0
161,1,1875,4.0,965719662,0
162,1,1884,5.0,964981278,0
163,1,1905,3.0,964982328,0
164,1,1906,5.0,964982242,0
165,1,1918,5.0,964981265,0
166,1,1940,5.0,964981888,0
167,1,1947,5.0,964983000,0
168,1,1958,5.0,964981144,0
169,1,1972,4.0,964983080,0
170,1,1973,2.0,964982588,0
171,1,1980,4.0,964980523,0
172,1,1987,4.0,964982377,0
173,1,1988,5.0,964982620,0
174,1,1991,4.0,964983393,0
175,1,1992,4.0,964983414,0
176,1,1995,5.0,964983393,0
177,1,1998,3.0,964983426,0
178,1,2021,5.0,964981855,0
179,1,2029,5.0,964980985,0
180,1,2039,5.0,964983414,0
181,1,2078,5.0,964982703,0
182,1,2104,4.0,964981710,0
183,1,2127,4.0,964980523,0
184,1,2146,5.0,964980868,0
185,1,2158,5.0,964981680,0
186,1,2183,5.0,964982703,0
187,1,2194,4.0,964982290,0
188,1,2217,5.0,964981872,0
189,1,2219,5.0,964982176,0
190,1,2220,5.0,964982191,0
191,1,2221,5.0,964981888,0
192,1,2227,5.0,964983282,0
193,1,2249,4.0,964983034,0
194,1,2251,5.0,964982495,0
195,1,2255,5.0,964982271,0
196,1,2257,5.0,964982242,0
197,1,2260,4.0,964980896,0
198,1,2287,5.0,964983762,0
199,1,2288,5.0,964982791,0
200,1,2303,5.0,964981208,0
201,1,2304,5.0,964984086,0
202,1,2311,4.0,964981872,0
203,1,2373,5.0,964983873,0
204,1,2389,4.0,964982495,0
205,1,2395,1.0,964983504,0
206,1,2432,3.0,964981093,0
207,1,2435,3.0,964983108,0
208,1,2441,5.0,964981107,0
209,1,2461,5.0,964983536,0
210,1,2527,5.0,964983484,0
211,1,2572,4.0,964981799,0
212,1,2573,4.0,964981799,0
213,1,2574,5.0,964982328,0
214,1,2580,5.0,964984054,0
215,1,2582,5.0,964981144,0
216,1,2604,4.0,964981725,0
217,1,2609,4.0,964981775,0
218,1,2637,4.0,964982271,0
219,1,2675,5.0,964980668,0
220,1,2697,4.0,964980683,0
221,1,2714,4.0,964982271,0
222,1,2734,5.0,964981589,0
223,1,2765,5.0,964983737,0
224,1,2766,5.0,964981909,0
225,1,2789,5.0,964982363,0
226,1,2799,4.0,964982417,0
227,1,2803,4.0,964980694,0
228,1,2837,5.0,964981855,0
229,1,2848,4.0,964981220,0
230,1,2992,4.0,964982903,0
231,1,3674,5.0,964984002,0
232,2,278,3.0,1445714835,0
233,2,292,4.0,1445715029,0
234,2,1285,4.5,1445715228,0
235,2,2675,4.0,1445714885,0
236,2,4616,4.0,1445714952,0
237,2,5306,3.5,1445714960,0
238,2,6254,4.0,1445715013,0
239,2,6316,4.0,1445715064,0
240,2,6711,4.5,1445715141,0
241,2,6802,5.0,1445714980,0
242,2,7011,4.5,1445715154,0
243,2,7155,3.0,1445714974,0
244,2,7259,4.0,1445714926,0
245,2,7324,3.0,1445714941,0
246,2,7373,4.0,1445714841,0
247,2,7416,4.5,1445715340,0
248,2,7437,5.0,1445715172,0
249,2,7591,4.0,1445715166,0
250,2,7698,5.0,1445715189,0
251,2,7769,3.5,1445714891,0
252,2,7777,2.5,1445714938,0
253,2,8064,3.5,1445714874,0
254,2,8306,5.0,1445714966,0
255,2,8377,3.0,1445715145,0
256,2,8467,4.0,1445714882,0
257,2,8510,2.0,1445715276,0
258,2,8551,3.5,1445714854,0
259,2,8682,5.0,1445715272,0
260,2,8829,5.0,1445714851,0
261,3,31,0.5,1306463578,0
262,3,462,0.5,1306464275,0
263,3,546,0.5,1306463619,0
264,3,566,0.5,1306464228,0
265,3,586,0.5,1306463595,0
266,3,657,5.0,1306463611,0
267,3,697,0.5,1306463567,0
268,3,833,0.5,1306463627,0
269,3,854,0.5,1306464216,0
270,3,963,0.5,1306463569,0
271,3,972,0.5,1306463624,0
272,3,975,3.5,1306463323,0
273,3,1001,0.5,1306464189,0
274,3,1055,3.0,1306463561,0
275,3,1191,4.5,1306464003,0
276,3,1494,0.5,1306464175,0
277,3,1545,0.5,1306463572,0
278,3,1554,0.5,1306464261,0
279,3,1568,2.0,1306463559,0
280,3,1702,4.0,1306463631,0
281,3,1825,0.5,1306464293,0
282,3,2142,5.0,1306463925,0
283,3,2281,4.5,1306464054,0
284,3,2417,0.5,1306463638,0
285,3,2766,5.0,1306463603,0
286,3,2946,0.5,1306464245,0
287,3,3336,5.0,1306463770,0
288,3,3667,0.5,1306464284,0
289,3,3735,5.0,1306463718,0
290,3,4046,5.0,1306463708,0
291,3,4051,4.5,1306464021,0
292,3,4123,5.0,1306463825,0
293,3,4274,0.5,1306464204,0
294,3,4596,5.0,1306463670,0
295,3,5053,4.5,1306464036,0
296,3,5081,5.0,1306463684,0
297,3,5505,4.5,1306463993,0
298,3,7115,5.0,1306463815,0
299,3,7186,0.5,1306464164,0
300,4,21,3.0,986935199,0
301,4,32,2.0,945173447,0
302,4,42,3.0,986935047,0
303,4,44,2.0,945173425,0
304,4,48,3.0,964622786,0
305,4,53,3.0,964538444,0
306,4,95,4.0,986848784,0
307,4,109,5.0,964622758,0
308,4,110,1.0,986848920,0
309,4,136,5.0,945078571,0
310,4,144,3.0,945078428,0
311,4,149,5.0,964622565,0
312,4,162,2.0,945079259,0
313,4,184,5.0,945079078,0
314,4,190,1.0,945629040,0
315,4,199,5.0,964622684,0
316,4,202,2.0,945173513,0
317,4,212,3.0,986848894,0
318,4,225,5.0,945079259,0
319,4,229,5.0,964538468,0
320,4,258,1.0,945173350,0
321,4,279,5.0,945079182,0
322,4,301,5.0,964538500,0
323,4,304,4.0,945629063,0
324,4,307,4.0,964622786,0
325,4,310,3.0,986934901,0
326,4,316,3.0,964623306,0
327,4,327,4.0,945078690,0
328,4,362,2.0,945078467,0
329,4,385,1.0,986934915,0
330,4,392,2.0,986848828,0
331,4,399,5.0,945079259,0
332,4,414,5.0,945174290,0
333,4,430,5.0,945079872,0
334,4,445,1.0,945079106,0
335,4,472,5.0,945078636,0
336,4,473,1.0,964538832,0
337,4,486,2.0,945079301,0
338,4,507,4.0,945079670,0
339,4,511,5.0,964539986,0
340,4,513,3.0,986848609,0
341,4,516,2.0,945078587,0
342,4,521,5.0,964540008,0
343,4,547,3.0,945079906,0
344,4,578,4.0,986935230,0
345,4,605,3.0,945078601,0
346,4,629,4.0,945079106,0
347,4,677,4.0,964622714,0
348,4,681,5.0,964623347,0
349,4,682,4.0,945079653,0
350,4,685,4.0,945078446,0
351,4,687,4.0,945079837,0
352,4,691,5.0,945173902,0
353,4,693,5.0,945173989,0
354,4,695,5.0,945173902,0
355,4,697,5.0,945079670,0
356,4,702,5.0,945079521,0
357,4,703,5.0,945173602,0
358,4,712,5.0,964538571,0
359,4,719,3.0,986849085,0
360,4,784,4.0,945079232,0
361,4,800,5.0,945173654,0
362,4,809,3.0,964540578,0
363,4,811,2.0,986934819,0
364,4,816,4.0,945079483,0
365,4,818,5.0,945173692,0
366,4,820,2.0,945078946,0
367,4,821,5.0,986934696,0
368,4,825,5.0,945079259,0
369,4,827,5.0,964539723,0
370,4,834,3.0,964538500,0
371,4,841,5.0,964539723,0
372,4,864,5.0,986934625,0
373,4,885,4.0,964539180,0
374,4,887,1.0,964778513,0
375,4,892,5.0,964538500,0
376,4,899,5.0,964538763,0
377,4,900,5.0,964538763,0
378,4,901,3.0,964538728,0
379,4,902,2.0,945078967,0
380,4,906,5.0,945174025,0
381,4,913,1.0,964539205,0
382,4,915,4.0,945079729,0
383,4,921,4.0,964539961,0
384,4,927,4.0,964539326,0
385,4,950,5.0,945174008,0
386,4,959,4.0,964538728,0
387,4,965,4.0,964622684,0
388,4,966,4.0,986849037,0
389,4,979,2.0,986934832,0
390,4,982,5.0,945079653,0
391,4,983,5.0,945078690,0
392,4,988,4.0,945079653,0
393,4,991,4.0,964538763,0
394,4,1003,3.0,945078467,0
395,4,1072,1.0,945173766,0
396,4,1114,5.0,945079767,0
397,4,1125,4.0,945173492,0
398,4,1147,4.0,964622830,0
399,4,1155,4.0,945079790,0
400,4,1184,3.0,986935244,0
401,4,1200,1.0,945079906,0
402,4,1219,2.0,945079837,0
403,4,1233,4.0,964622758,0
404,4,1285,1.0,945629015,0
405,4,1291,4.0,945079956,0
406,4,1299,4.0,945079889,0
407,4,1300,5.0,945079143,0
408,4,1301,3.0,964539357,0
409,4,1349,5.0,945174134,0
410,4,1364,2.0,986849001,0
411,4,1375,4.0,964622642,0
412,4,1377,3.0,964622617,0
413,4,1382,2.0,964539431,0
414,4,1385,4.0,945629179,0
415,4,1391,3.0,964540505,0
416,4,1397,4.0,964622714,0
417,4,1398,1.0,986934786,0
418,4,1405,3.0,986934870,0
419,4,1425,5.0,945079653,0
420,4,1444,2.0,964622684,0
421,4,1445,5.0,945078967,0
422,4,1446,4.0,986934786,0
423,4,1495,2.0,945078690,0
424,4,1542,4.0,945079052,0
425,4,1544,5.0,945079521,0
426,4,1572,4.0,986935016,0
427,4,1604,3.0,986935328,0
428,4,1609,5.0,986934738,0
429,4,1629,5.0,964539855,0
430,4,1641,5.0,945174008,0
431,4,1651,4.0,945079729,0
432,4,1652,5.0,964540008,0
433,4,1698,1.0,945629238,0
434,4,1731,1.0,964622590,0
435,4,1742,2.0,964538964,0
436,4,1754,4.0,945078467,0
437,4,1762,4.0,964622590,0
438,4,1792,5.0,945079164,0
439,4,1797,3.0,964623306,0
440,4,1807,4.0,986935302,0
441,4,1856,4.0,945079858,0
442,4,1940,1.0,945173385,0
443,4,1950,5.0,945078863,0
444,4,1961,5.0,964622684,0
445,4,1980,1.0,986848894,0
446,4,2015,4.0,945079790,0
447,4,2021,5.0,945079013,0
448,4,2037,2.0,945078542,0
449,4,2079,4.0,964539986,0
450,4,2080,1.0,964778621,0
451,4,2085,2.0,945173553,0
452,4,2098,5.0,964539628,0
453,4,2137,5.0,945078814,0
454,4,2146,5.0,964539140,0
455,4,2159,4.0,986935016,0
456,4,2198,4.0,945078708,0
457,4,2202,5.0,986934870,0
458,4,2227,2.0,945078528,0
459,4,2239,2.0,945078946,0
460,4,2260,4.0,986848610,0
461,4,2287,4.0,986936200,0
462,4,2298,5.0,945079920,0
463,4,2309,4.0,986934884,0
464,4,2326,3.0,964778197,0
465,4,2329,5.0,964622487,0
466,4,2383,4.0,964539121,0
467,4,2394,1.0,964538930,0
468,4,2395,4.0,964539771,0
469,4,2414,4.0,964539828,0
470,4,2443,4.0,964623306,0
471,4,2489,4.0,986934498,0
472,4,2511,3.0,964622758,0
473,4,2518,5.0,964538329,0
474,4,2527,4.0,964539395,0
475,4,2547,4.0,986849238,0
476,4,2606,2.0,964538243,0
477,4,2609,1.0,986848908,0
478,4,2624,5.0,964538351,0
479,4,2645,2.0,986849212,0
480,4,2682,1.0,986935199,0
481,4,2832,3.0,964539085,0
482,4,2848,3.0,986936207,0
483,4,2881,5.0,986849180,0
484,4,2908,4.0,986934465,0
485,4,2917,3.0,986849149,0
486,4,2960,4.0,986849164,0
487,4,2984,4.0,986849130,0
488,4,2989,3.0,986934819,0
489,4,2999,1.0,986849254,0
490,4,3005,3.0,986848856,0
491,4,3006,4.0,986849180,0
492,4,3011,3.0,986849201,0
493,4,3012,3.0,986849226,0
494,4,3016,4.0,986849149,0
495,4,3017,5.0,986848753,0
496,4,3043,3.0,986848665,0
497,4,3070,4.0,986934901,0
498,4,3088,3.0,986848685,0
499,4,3104,3.0,986848700,0
500,4,3142,2.0,1007569424,0
501,4,3153,5.0,986848685,0
502,4,3158,4.0,1007574542,0
503,4,3162,3.0,1007569465,0
504,4,3167,2.0,1007569424,0
505,4,3174,4.0,1007574470,0
506,4,3197,1.0,1007569465,0
507,4,3220,4.0,1007569586,0
508,4,3242,3.0,1007574509,0
509,4,3413,1.0,1007569586,0
510,4,3476,3.0,1007574532,0
511,4,3487,5.0,1007569445,0
512,4,3566,3.0,1007569445,0
513,4,3575,4.0,1007574532,0
514,4,3580,4.0,1007569465,0
515,4,3619,5.0,1007569424,0
516,5,1,4.0,847434962,0
517,5,21,4.0,847435238,0
518,5,33,4.0,847434881,0
519,5,34,4.0,847435292,0
520,5,36,3.0,847434961,0
521,5,47,4.0,847434881,0
522,5,53,5.0,847435238,0
523,5,98,4.0,847434880,0
524,5,124,3.0,847434748,0
525,5,127,3.0,847434802,0
526,5,199,4.0,847435292,0
527,5,212,5.0,847435337,0
528,5,218,3.0,847435292,0
529,5,226,4.0,847435238,0
530,5,229,3.0,847435129,0
531,5,230,1.0,847435311,0
532,5,252,5.0,847435311,0
533,5,258,5.0,847434748,0
534,5,261,3.0,847435337,0
535,5,276,2.0,847434832,0
536,5,278,3.0,847434880,0
537,5,303,3.0,847434802,0
538,5,308,3.0,847434832,0
539,5,316,2.0,847435238,0
540,5,323,3.0,847434882,0
541,5,326,4.0,847435129,0
542,5,338,2.0,847434748,0
543,5,356,3.0,847435292,0
544,5,399,4.0,847434801,0
545,5,413,4.0,847435337,0
546,5,414,5.0,847435311,0
547,5,451,3.0,847435129,0
548,5,462,5.0,847434960,0
549,5,465,4.0,847435258,0
550,5,468,3.0,847435311,0
551,5,507,4.0,847434801,0
552,5,508,3.0,847435258,0
553,5,509,5.0,847434747,0
554,5,510,3.0,847434747,0
555,5,512,5.0,847435238,0
556,5,513,5.0,847434832,0
557,5,514,5.0,847435292,0
558,5,515,3.0,847434962,0
559,5,521,3.0,847435258,0
560,6,2,4.0,845553522,0
561,6,3,5.0,845554296,0
562,6,4,3.0,845554349,0
563,6,5,5.0,845553938,0
564,6,6,4.0,845553757,0
565,6,7,4.0,845554264,0
566,6,8,3.0,845555281,0
567,6,10,3.0,845553253,0
568,6,11,4.0,845553489,0
569,6,13,3.0,845555588,0
570,6,15,4.0,845554505,0
571,6,16,4.0,845553819,0
572,6,17,4.0,845553559,0
573,6,19,2.0,845553382,0
574,6,21,2.0,845553382,0
575,6,22,5.0,845553875,0
576,6,24,4.0,845554397,0
577,6,25,3.0,845553695,0
578,6,26,4.0,845555362,0
579,6,27,3.0,845555402,0
580,6,31,3.0,845553819,0
581,6,32,4.0,845553426,0
582,6,33,4.0,845553354,0
583,6,34,5.0,845553726,0
584,6,38,4.0,845554962,0
585,6,40,4.0,845555607,0
586,6,42,3.0,845553907,0
587,6,43,4.0,845554551,0
588,6,44,4.0,845553317,0
589,6,47,1.0,845553381,0
590,6,50,4.0,845555402,0
591,6,54,4.0,845554263,0
592,6,55,4.0,845555454,0
593,6,56,4.0,845553660,0
594,6,59,3.0,845555070,0
595,6,60,3.0,845555151,0
596,6,69,4.0,845555317,0
597,6,72,3.0,845554907,0
598,6,78,5.0,845556131,0
599,6,79,3.0,845555300,0
600,6,80,2.0,845555694,0
601,6,81,4.0,845555124,0
602,6,82,4.0,845555454,0
603,6,83,4.0,845554584,0
604,6,85,4.0,845553559,0
605,6,89,3.0,845555151,0
606,6,91,1.0,845555436,0
607,6,93,4.0,845554349,0
608,6,94,3.0,845553757,0
609,6,98,5.0,845553283,0
610,6,100,4.0,845553994,0
611,6,101,3.0,845556257,0
612,6,110,3.0,845555342,0
613,6,114,3.0,845554987,0
614,6,116,3.0,845555024,0
615,6,117,4.0,845553586,0
616,6,119,4.0,845553966,0
617,6,120,4.0,845555607,0
618,6,124,4.0,845553110,0
619,6,125,4.0,845553586,0
620,6,127,3.0,845553146,0
621,6,132,4.0,845553660,0
622,6,133,3.0,845555006,0
623,6,134,5.0,845553457,0
624,6,135,3.0,845553253,0
625,6,137,3.0,845553907,0
626,6,139,3.0,845553146,0
627,6,141,5.0,845553695,0
628,6,143,3.0,845554263,0
629,6,144,3.0,845555402,0
630,6,147,3.0,845554479,0
631,6,150,3.0,845554931,0
632,6,152,1.0,845555362,0
633,6,153,2.0,845555006,0
634,6,154,3.0,845553938,0
635,6,157,3.0,845553283,0
636,6,158,3.0,845553619,0
637,6,161,3.0,845556241,0
638,6,163,2.0,845554931,0
639,6,166,4.0,845554455,0
640,6,167,3.0,845553586,0
641,6,170,3.0,845556290,0
642,6,173,3.0,845553619,0
643,6,174,3.0,845555477,0
644,6,176,4.0,845554024,0
645,6,177,3.0,845553253,0
646,6,178,3.0,845556106,0
647,6,179,4.0,845556310,0
648,6,181,4.0,845556181,0
649,6,185,4.0,845554099,0
650,6,186,3.0,845555382,0
651,6,187,2.0,845553994,0
652,6,188,3.0,845556131,0
653,6,190,4.0,845554024,0
654,6,192,3.0,845553794,0
655,6,193,4.0,845553381,0
656,6,197,5.0,845553966,0
657,6,198,3.0,845553174,0
658,6,201,2.0,845554176,0
659,6,203,4.0,845553559,0
660,6,204,4.0,845553875,0
661,6,206,3.0,845554987,0
662,6,207,3.0,845555571,0
663,6,210,3.0,845555588,0
664,6,213,5.0,845554263,0
665,6,215,4.0,845555588,0
666,6,216,3.0,845556257,0
667,6,217,4.0,845553619,0
668,6,218,3.0,845553283,0
669,6,219,3.0,845555655,0
670,6,221,3.0,845553726,0
671,6,222,5.0,845554176,0
672,6,223,3.0,845555172,0
673,6,226,4.0,845553695,0
674,6,227,5.0,845554551,0
675,6,229,3.0,845553726,0
676,6,230,3.0,845553457,0
677,6,231,3.0,845554376,0
678,6,233,3.0,845555172,0
679,6,234,4.0,845555249,0
680,6,236,3.0,845553875,0
681,6,237,4.0,845555151,0
682,6,239,4.0,845553907,0
683,6,240,5.0,845553844,0
684,6,242,3.0,845555436,0
685,6,244,4.0,845554320,0
686,6,245,3.0,845553522,0
687,6,250,2.0,845553283,0
688,6,251,3.0,845554455,0
689,6,253,3.0,845555571,0
690,6,254,4.0,845553253,0
691,6,255,3.0,845553660,0
692,6,258,2.0,845553110,0
693,6,263,3.0,845555436,0
694,6,264,3.0,845554099,0
695,6,265,4.0,845555546,0
696,6,270,3.0,845556119,0
697,6,272,1.0,845555151,0
698,6,273,3.0,845555546,0
699,6,274,5.0,845554603,0
700,6,275,4.0,845553522,0
701,6,276,5.0,845553174,0
702,6,277,4.0,845553457,0
703,6,278,5.0,845553200,0
704,6,286,1.0,845554062,0
705,6,288,4.0,845553200,0
706,6,289,3.0,845555071,0
707,6,291,3.0,845555046,0
708,6,292,5.0,845553757,0
709,6,295,3.0,845556223,0
710,6,296,5.0,845553586,0
711,6,298,4.0,845553253,0
712,6,299,4.0,845555265,0
713,6,301,3.0,845553938,0
714,6,302,3.0,845555172,0
715,6,303,3.0,845553146,0
716,6,306,3.0,845555300,0
717,6,307,3.0,845553938,0
718,6,308,5.0,845553146,0
719,6,309,5.0,845553489,0
720,6,310,4.0,845554455,0
721,6,311,3.0,845555382,0
722,6,312,4.0,845553726,0
723,6,313,4.0,845555402,0
724,6,314,4.0,845553819,0
725,6,315,5.0,845553200,0
726,6,316,3.0,845553457,0
727,6,317,3.0,845555265,0
728,6,318,3.0,845556412,0
729,6,319,3.0,845555094,0
730,6,320,4.0,845554376,0
731,6,321,3.0,845553994,0
732,6,323,5.0,845553317,0
733,6,325,3.0,845554962,0
734,6,326,4.0,845553317,0
735,6,327,5.0,845553726,0
736,6,329,4.0,845553794,0
737,6,330,3.0,845554141,0
738,6,333,3.0,845554296,0
739,6,335,5.0,845553317,0
740,6,336,3.0,845554987,0
741,6,338,4.0,845553110,0
742,6,339,3.0,845553994,0
743,6,340,3.0,845554397,0
744,6,341,3.0,845554320,0
745,6,351,3.0,845554603,0
746,6,356,3.0,845553354,0
747,6,357,3.0,845554505,0
748,6,360,4.0,845554420,0
749,6,361,3.0,845554962,0
750,6,364,3.0,845554224,0
751,6,371,3.0,845554551,0
752,6,377,5.0,845553489,0
753,6,379,4.0,845553200,0
754,6,380,3.0,845553489,0
755,6,382,3.0,845554505,0
756,6,384,4.0,845553457,0
757,6,388,3.0,845555124,0
758,6,392,4.0,845555024,0
759,6,396,4.0,845553283,0
760,6,397,3.0,845554062,0
761,6,399,5.0,845553174,0
762,6,400,3.0,845555546,0
763,6,402,3.0,845555281,0
764,6,405,2.0,845553844,0
765,6,407,4.0,845553907,0
766,6,408,4.0,845555477,0
767,6,411,3.0,845555632,0
768,6,413,4.0,845553522,0
769,6,414,4.0,845554099,0
770,6,416,4.0,845554141,0
771,6,419,5.0,845553200,0
772,6,423,3.0,845553794,0
773,6,427,3.0,845554505,0
774,6,428,3.0,845554584,0
775,6,429,4.0,845554141,0
776,6,431,3.0,845555172,0
777,6,432,3.0,845554176,0
778,6,435,3.0,845553819,0
779,6,437,5.0,845553354,0
780,6,439,3.0,845554455,0
781,6,441,3.0,845555317,0
782,6,444,4.0,845553586,0
783,6,445,3.0,845553522,0
784,6,446,3.0,845555546,0
785,6,451,4.0,845553794,0
786,6,452,4.0,845554908,0
787,6,456,3.0,845553844,0
788,6,460,3.0,845554479,0
789,6,462,3.0,845553426,0
790,6,465,3.0,845554296,0
791,6,466,3.0,845554224,0
792,6,470,3.0,845556181,0
793,6,471,3.0,845554551,0
794,6,473,3.0,845553426,0
795,6,474,3.0,845554099,0
796,6,476,4.0,845554524,0
797,6,477,3.0,845554099,0
798,6,479,2.0,845554349,0
799,6,481,3.0,845554908,0
800,6,485,3.0,845553875,0
801,6,486,5.0,845553559,0
802,6,495,4.0,845555342,0
803,6,498,3.0,845555070,0
804,6,506,5.0,845553381,0
805,6,507,5.0,845553146,0
806,6,508,3.0,845553317,0
807,6,509,5.0,845553109,0
808,6,510,3.0,845553109,0
809,6,511,4.0,845553174,0
810,6,512,4.0,845553819,0
811,6,513,5.0,845553174,0
812,6,514,3.0,845554141,0
813,6,515,4.0,845553354,0
814,6,520,3.0,845555024,0
815,6,521,3.0,845553844,0
816,6,522,4.0,845555342,0
817,6,528,5.0,845554062,0
818,6,534,3.0,845555300,0
819,6,535,4.0,845555265,0
820,6,541,4.0,845555046,0
821,6,544,1.0,845555362,0
822,6,546,4.0,845555151,0
823,6,553,3.0,845556147,0
824,6,556,3.0,845555342,0
825,6,569,3.0,845555694,0
826,6,571,3.0,845556378,0
827,6,573,4.0,845556147,0
828,6,575,3.0,845555571,0
829,6,578,4.0,845554376,0
830,6,579,5.0,845555249,0
831,6,580,3.0,845556223,0
832,6,581,4.0,845555317,0
833,6,585,2.0,845555694,0
834,6,595,5.0,845553619,0
835,6,601,3.0,845555046,0
836,6,608,1.0,845555006,0
837,6,610,3.0,845555632,0
838,6,613,3.0,845556462,0
839,6,616,5.0,845556915,0
840,6,619,5.0,845554584,0
841,6,626,3.0,845556506,0
842,6,628,3.0,845555656,0
843,6,630,3.0,845556194,0
844,6,631,4.0,845554584,0
845,6,640,3.0,845555514,0
846,6,645,5.0,845556222,0
